SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
162872,0,Revolving loans,F,N,N,0,90000,135000,6750,135000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018209,-12883,-197,-1734,-2201,,1,1,0,1,0,0,Accountants,2,3,3,SUNDAY,8,0,0,0,0,0,0,Trade: type 7,0.1718,0.0136,0.9965,0.9524,0.0308,0.1064,0.0917,0.375,,0.077,0.1345,0.1391,0,0,0.1891,0.0142,0.9965,0.9543,0.0262,0.1208,0.1034,0.375,,0.0788,0.1286,0.115,0,0,0.1874,0.0136,0.9965,0.953,0.031,0.12,0.1034,0.375,,0.0783,0.1368,0.156,0,0,org spec account,block of flats,0.101,Panel,No,2,0,2,0,-2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162902,0,Cash loans,F,N,N,0,202500,1687500,48361.5,1687500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.028663,-14229,-4217,-1240,-4214,,1,1,0,1,0,0,,2,2,2,THURSDAY,12,0,0,0,0,0,0,Security Ministries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162923,0,Cash loans,M,N,N,0,225000,777024,39600,720000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.016612,-11845,-700,-5306,-3289,,1,1,0,1,1,0,Laborers,2,2,2,TUESDAY,14,0,0,0,0,0,0,Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
162947,0,Cash loans,F,N,N,0,180000,497520,25758,450000,Unaccompanied,State servant,Higher education,Married,Municipal apartment,0.011657,-18832,-3768,-5034,-2371,,1,1,0,1,1,0,Managers,2,1,1,MONDAY,18,0,0,0,0,0,0,School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-2348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163016,0,Cash loans,F,N,N,0,157500,1436850,42012,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.020713,-10719,-2163,-1544,-1738,,1,1,0,1,0,0,Core staff,2,3,3,SUNDAY,14,0,0,0,0,1,1,Realtor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4,0,4,0,-1611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163108,0,Cash loans,F,Y,N,0,180000,781920,33129,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-15074,-782,-7251,-4723,12,1,1,0,1,0,0,,2,3,3,TUESDAY,9,0,0,0,0,0,0,Other,0.1619,0.138,0.9846,,,0,0.3448,0.1667,,0.0428,,0.1501,,0.0101,0.1649,0.1432,0.9846,,,0,0.3448,0.1667,,0.0438,,0.1564,,0.0107,0.1634,0.138,0.9846,,,0,0.3448,0.1667,,0.0436,,0.1528,,0.0104,,block of flats,0.1369,Panel,No,0,0,0,0,-968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
163189,0,Cash loans,M,Y,N,0,76500,258709.5,24318,234000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019101,-23213,-5755,-10007,-4192,6,1,1,0,1,0,0,Core staff,2,2,2,FRIDAY,11,0,0,0,0,0,0,School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163248,0,Cash loans,M,Y,N,0,112500,545040,25537.5,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.022625,-9999,-226,-3332,-2649,16,1,1,0,1,0,0,Drivers,2,2,2,FRIDAY,11,0,0,0,1,1,0,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-1651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163287,0,Cash loans,F,N,N,0,157500,1762110,46611,1575000,"Spouse, partner",Working,Higher education,Married,House / apartment,0.030755,-13555,-972,-4375,-4375,,1,1,0,1,0,0,Accountants,2,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,0.0186,0.055,0.9866,0.8164,0.0197,0,0.1034,0.0417,,0.0175,0.0151,0.0171,0,0,0.0189,0.0571,0.9866,0.8236,0.0199,0,0.1034,0.0417,,0.0179,0.0165,0.0178,0,0,0.0187,0.055,0.9866,0.8189,0.0198,0,0.1034,0.0417,,0.0178,0.0154,0.0174,0,0,,block of flats,0.0242,"Stone, brick",No,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163300,0,Cash loans,F,N,N,0,180000,553806,21798,495000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010276,-9043,-382,-7710,-685,,1,1,0,1,0,1,,2,2,2,WEDNESDAY,13,0,0,0,0,1,1,Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
163320,0,Cash loans,F,N,N,0,162000,284400,16456.5,225000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-20424,-2518,-4213,-2220,,1,1,0,1,0,0,Accountants,2,3,3,THURSDAY,16,0,0,0,0,0,0,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
163338,0,Cash loans,M,N,N,0,112500,1024290,29947.5,855000,Unaccompanied,State servant,Higher education,Married,With parents,0.006008,-9752,-1014,-2624,-2422,,1,1,0,1,1,0,,2,2,2,MONDAY,16,0,0,0,1,1,1,Security Ministries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163401,0,Cash loans,M,Y,N,0,315000,2013840,58882.5,1800000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006629,-21536,-10578,-4853,-4855,16,1,1,1,1,1,0,Managers,2,2,2,SATURDAY,9,0,0,0,0,0,0,School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,-792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163484,0,Cash loans,M,N,N,0,202500,900000,31887,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-11618,-171,-2169,-3051,,1,1,1,1,0,0,Laborers,2,1,1,THURSDAY,19,0,0,0,0,0,0,Business Entity Type 3,0.0722,0.0611,0.9786,0.7076,0.0885,0,0.1379,0.1667,0.0417,0.0599,0.0588,0.0417,0,0.0486,0.0735,0.0634,0.9786,0.719,0.0894,0,0.1379,0.1667,0.0417,0.0613,0.0643,0.0434,0,0.0515,0.0729,0.0611,0.9786,0.7115,0.0891,0,0.1379,0.1667,0.0417,0.061,0.0599,0.0424,0,0.0496,reg oper spec account,block of flats,0.0484,"Stone, brick",No,0,0,0,0,-741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163526,0,Cash loans,F,Y,N,0,292500,1345036.5,35478,1174500,Family,State servant,Higher education,Married,House / apartment,0.04622,-17378,-9814,-7111,-773,7,1,1,0,1,1,0,Managers,2,1,1,FRIDAY,13,0,0,0,0,1,1,Government,0.1072,0.1281,0.9906,0.8708,0,0,0.2069,0.1667,0.2083,0.0347,0.0874,0.1204,0,0,0.1092,0.1329,0.9906,0.8759,0,0,0.2069,0.1667,0.2083,0.0355,0.0955,0.1255,0,0,0.1083,0.1281,0.9906,0.8725,0,0,0.2069,0.1667,0.2083,0.0353,0.0889,0.1226,0,0,not specified,block of flats,0.1328,"Stone, brick",No,7,0,7,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
163572,0,Cash loans,F,N,N,0,157500,171000,20290.5,171000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-8884,-505,-385,-1139,,1,1,1,1,0,0,,2,1,1,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.1887,0.1165,0.9955,0.9388,0.0942,0.32,0.1379,0.4583,0.5,0.0267,0.1505,0.2033,0.0154,0.0458,0.1922,0.1209,0.9955,0.9412,0.0951,0.3222,0.1379,0.4583,0.5,0.0273,0.1644,0.2118,0.0156,0.0485,0.1905,0.1165,0.9955,0.9396,0.0948,0.32,0.1379,0.4583,0.5,0.0271,0.1531,0.207,0.0155,0.0468,reg oper spec account,block of flats,0.1699,Panel,No,2,0,2,0,-265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163677,0,Cash loans,F,N,N,0,49500,312768,16096.5,270000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01452,-17358,-88,-9269,-902,,1,1,1,1,0,0,,2,2,2,WEDNESDAY,13,0,0,0,0,1,1,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
163701,0,Cash loans,M,Y,N,0,180000,1546020,42642,1350000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-23024,-4106,-1574,-4123,16,1,1,0,1,0,0,High skill tech staff,2,3,3,FRIDAY,9,0,0,0,0,0,0,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163713,0,Cash loans,F,N,N,0,135000,675000,18562.5,675000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019101,-12553,-3474,-2844,-707,,1,1,1,1,0,0,Medicine staff,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Medicine,0.1485,0.1106,0.9821,0.7552,0.0325,0.16,0.1379,0.3333,0.375,0.0664,0.121,0.1581,0.0077,0.0073,0.1513,0.1148,0.9821,0.7648,0.0328,0.1611,0.1379,0.3333,0.375,0.0679,0.1322,0.1647,0.0078,0.0077,0.1499,0.1106,0.9821,0.7585,0.0327,0.16,0.1379,0.3333,0.375,0.0675,0.1231,0.1609,0.0078,0.0075,reg oper account,block of flats,0.1436,Panel,No,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163744,0,Cash loans,F,N,N,0,90000,253737,30240,229500,Family,Commercial associate,Higher education,Married,House / apartment,0.00496,-9110,-1831,-3064,-1769,,1,1,0,1,0,0,Sales staff,2,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.1423,,0.9851,,,0.16,0.1379,0.3333,,,,0.0867,,,0.145,,0.9851,,,0.1611,0.1379,0.3333,,,,0.0904,,,0.1436,,0.9851,,,0.16,0.1379,0.3333,,,,0.0883,,,,,0.1185,,No,1,0,1,0,-1331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
163757,0,Cash loans,F,N,N,0,162000,296280,,225000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792,-11329,-2040,-3195,-3069,,1,1,0,1,0,0,Core staff,2,2,2,FRIDAY,13,0,0,0,1,1,1,Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
163761,0,Revolving loans,F,N,N,0,270000,180000,9000,180000,Family,Commercial associate,Higher education,Married,House / apartment,0.010643,-7695,-979,-6787,-145,,1,1,1,1,1,0,Core staff,2,2,2,SATURDAY,15,0,1,1,0,1,1,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163775,0,Cash loans,M,N,N,0,270000,999886.5,54409.5,945000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.072508,-22236,-13606,-6305,-287,,1,1,0,1,1,0,Core staff,2,1,1,MONDAY,14,0,0,0,0,0,0,Police,0.1134,0.0464,0.9816,0.7484,0.0464,0.08,0.0345,0.625,0.6667,0,0.0908,0.1027,0.0077,0.0115,0.1134,0.0464,0.9811,0.7517,0.0465,0.0806,0.0345,0.625,0.6667,0,0.0964,0.1044,0.0039,0.0006,0.1145,0.0464,0.9816,0.7518,0.0467,0.08,0.0345,0.625,0.6667,0,0.0923,0.1045,0.0078,0.0118,reg oper account,block of flats,0.1079,Block,No,0,0,0,0,-1203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
163863,0,Revolving loans,M,N,N,0,675000,1350000,67500,1350000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-19028,-900,-1280,-2571,,1,1,0,1,1,0,Managers,2,1,1,MONDAY,11,0,1,1,0,0,0,Industry: type 1,0.1289,0.1204,0.9841,0.7824,0.0547,0.12,0.1034,0.3333,0.375,0.0196,0.1046,0.1742,0.0039,0.0104,0.0746,0.0401,0.9737,0.6537,0.0191,0.0403,0.0345,0.3333,0.375,0,0.0652,0.0526,0.0039,0.0102,0.1301,0.1204,0.9841,0.7853,0.0551,0.12,0.1034,0.3333,0.375,0.02,0.1065,0.1773,0.0039,0.0106,reg oper account,block of flats,0.2367,Panel,No,0,0,0,0,-129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163864,0,Cash loans,M,Y,N,0,270000,1535553,40504.5,1372500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-13197,-1105,-7158,-4027,1,1,1,1,1,1,0,Accountants,2,2,2,MONDAY,14,0,0,0,0,0,0,Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-2607,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163932,0,Cash loans,M,Y,N,0,270000,1288350,37800,1125000,Family,Commercial associate,Higher education,Married,House / apartment,0.035792,-16163,-1616,-5840,-5077,22,1,1,0,1,0,0,Managers,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163990,0,Cash loans,M,Y,N,0,202500,1350000,53671.5,1350000,Other_A,Working,Higher education,Married,House / apartment,0.009175,-20287,-1041,-5503,-3844,6,1,1,0,1,0,0,Managers,2,2,2,THURSDAY,12,0,0,0,0,1,1,Transport: type 4,0,,0.9906,,,,0.1724,0.1667,,,,0.1102,,,0,,0.9906,,,,0.1724,0.1667,,,,0.1149,,,0,,0.9906,,,,0.1724,0.1667,,,,0.1122,,,,block of flats,0.0971,Panel,No,0,0,0,0,-1732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164012,1,Cash loans,M,Y,N,0,157500,440784,32202,360000,"Spouse, partner",State servant,Higher education,Married,House / apartment,0.01885,-11555,-3379,-5526,-4151,11,1,1,0,1,0,0,Core staff,2,2,2,FRIDAY,16,0,0,0,1,1,0,Police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
164100,0,Cash loans,M,N,N,0,112500,277969.5,12955.5,229500,Unaccompanied,Working,Higher education,Married,House / apartment,0.005084,-19251,-1138,-10465,-2709,,1,1,1,1,0,0,,2,2,2,MONDAY,11,1,1,1,1,1,1,Business Entity Type 3,0.0722,0.0814,0.9781,,,,0.1379,0.1667,,,,,,,0.0735,0.0845,0.9782,,,,0.1379,0.1667,,,,,,,0.0729,0.0814,0.9781,,,,0.1379,0.1667,,,,,,,,block of flats,0.0525,"Stone, brick",No,1,0,1,0,-771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
164112,0,Cash loans,M,Y,N,0,337500,1196869.5,113769,1134000,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.035792,-16015,-2274,-155,-5678,3,1,1,0,1,0,0,Core staff,2,2,2,THURSDAY,16,0,0,0,0,0,0,Military,0.0642,0.0516,0.9985,0.9796,0.2733,0.0724,0.0624,0.3333,0.375,0.355,0.2875,0.0779,0.0039,0.074,0.0378,0.0319,0.9985,0.9804,0.2758,0.0403,0.0345,0.3333,0.375,0.3631,0.314,0.0382,0.0039,0.0763,0.0375,0.0308,0.9985,0.9799,0.275,0.04,0.0345,0.3333,0.375,0.3611,0.2924,0.0444,0.0039,0.0851,reg oper account,block of flats,0.0446,"Stone, brick",No,6,0,6,0,-1361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
164187,0,Cash loans,F,N,N,0,114750,572076,39946.5,540000,Unaccompanied,Working,Higher education,Married,House / apartment,0.006207,-12703,-5160,-2652,-3428,,1,1,1,1,1,0,Core staff,2,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
164197,0,Cash loans,F,Y,N,0,225000,755190,35122.5,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-9105,-1239,-3933,-168,1,1,1,1,1,1,1,Laborers,2,1,1,THURSDAY,12,0,0,0,0,1,1,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
164217,0,Cash loans,M,N,N,0,180000,765000,44856,765000,Family,Commercial associate,Higher education,Married,House / apartment,0.00496,-13353,-1162,-2255,-4144,,1,1,0,1,0,0,Drivers,2,2,2,THURSDAY,17,0,0,0,1,1,0,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,-202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
164296,0,Cash loans,F,N,N,0,135000,1078200,38331,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00496,-13301,-1500,-2479,-2199,,1,1,0,1,0,0,Core staff,2,2,2,WEDNESDAY,15,0,0,0,1,1,0,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
164376,0,Cash loans,M,N,N,0,315000,706410,70582.5,679500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003122,-14020,-5183,-4019,-4005,,1,1,0,1,0,0,Core staff,2,3,3,WEDNESDAY,17,0,0,0,0,0,0,Self-employed,0.0165,0.0269,0.9722,,,0,0.069,0.0417,,0.034,,0.0108,,0,0.0168,0.0279,0.9722,,,0,0.069,0.0417,,0.0348,,0.0113,,0,0.0167,0.0269,0.9722,,,0,0.069,0.0417,,0.0346,,0.011,,0,,block of flats,0.0098,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164461,0,Cash loans,F,N,N,0,135000,452745,25411.5,409500,Family,Commercial associate,Higher education,Married,Municipal apartment,0.007274,-18084,-1607,-11474,-1398,,1,1,0,1,0,0,,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.0361,0.1,0.9707,0.5988,0.0077,0,0.1379,0.0833,0.125,0.0287,0.0286,0.0441,0.0039,0.0114,0.0368,0.1038,0.9707,0.6145,0.0078,0,0.1379,0.0833,0.125,0.0293,0.0312,0.046,0.0039,0.0121,0.0364,0.1,0.9707,0.6042,0.0077,0,0.1379,0.0833,0.125,0.0292,0.0291,0.0449,0.0039,0.0117,reg oper account,block of flats,0.0414,"Stone, brick",No,1,0,1,0,-1218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
164553,0,Revolving loans,F,N,N,0,72000,135000,6750,135000,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-8639,-440,-3951,-518,,1,1,1,1,0,0,Laborers,2,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.1608,0.0749,0.9841,,0.0379,0,0.069,0.1667,,0.0753,,0.0715,,0.0085,0.1639,0.0777,0.9841,,0.0382,0,0.069,0.1667,,0.077,,0.0745,,0.009,0.1624,0.0749,0.9841,,0.0381,0,0.069,0.1667,,0.0766,,0.0728,,0.0087,,block of flats,0.0788,"Stone, brick",No,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
164620,0,Cash loans,F,N,N,0,81000,315000,32274,315000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792,-19819,-3094,-5091,-3362,,1,1,0,1,0,0,,2,2,2,FRIDAY,13,0,0,0,0,0,0,School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164727,0,Cash loans,F,Y,N,0,135000,450000,29299.5,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008019,-13257,-823,-796,-2979,13,1,1,1,1,1,0,,2,2,2,THURSDAY,17,1,1,0,1,1,1,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
164775,0,Cash loans,F,N,N,0,225000,497520,31792.5,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-14734,-2637,-3640,-4707,,1,1,1,1,1,0,Laborers,2,1,1,TUESDAY,19,0,1,1,0,1,1,Services,0.1134,0.094,0.993,,,0.12,0.1034,0.375,,0,,0.1652,,0.0018,0.1155,0.0975,0.993,,,0.1208,0.1034,0.375,,0,,0.1721,,0.0019,0.1145,0.094,0.993,,,0.12,0.1034,0.375,,0,,0.1681,,0.0018,,block of flats,0.1521,Panel,No,0,0,0,0,-717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
